id,room_id,booking_date,hour,is_available,available_slots,room_name,business_name
353,CLV1,2025-03-03,11:00:00,true,4,"CLUEVIE","I escape"
354,DNR2,2025-03-03,11:00:00,false,0,"DONOR","I escape"
355,GMS3,2025-03-03,11:00:00,true,3,"GAME SHOW Live!","I escape"
356,LOT4,2025-03-03,11:00:00,false,0,"LEGEND OF THE TOMB","I escape"
357,CLV1,2025-03-03,11:15:00,true,4,"CLUEVIE","I escape"
358,DNR2,2025-03-03,11:15:00,true,6,"DONOR","I escape"
359,GMS3,2025-03-03,11:15:00,true,5,"GAME SHOW Live!","I escape"
360,LOT4,2025-03-03,11:15:00,false,0,"LEGEND OF THE TOMB","I escape"
361,CLV1,2025-03-03,11:30:00,false,0,"CLUEVIE","I escape"
362,DNR2,2025-03-03,11:30:00,false,0,"DONOR","I escape"
363,GMS3,2025-03-03,11:30:00,true,10,"GAME SHOW Live!","I escape"
364,LOT4,2025-03-03,11:30:00,false,0,"LEGEND OF THE TOMB","I escape"
365,CLV1,2025-03-03,11:45:00,true,6,"CLUEVIE","I escape"
366,DNR2,2025-03-03,11:45:00,false,0,"DONOR","I escape"
367,GMS3,2025-03-03,11:45:00,true,8,"GAME SHOW Live!","I escape"
368,LOT4,2025-03-03,11:45:00,false,0,"LEGEND OF THE TOMB","I escape"
369,CLV1,2025-03-03,12:00:00,false,0,"CLUEVIE","I escape"
370,DNR2,2025-03-03,12:00:00,true,5,"DONOR","I escape"
371,GMS3,2025-03-03,12:00:00,true,2,"GAME SHOW Live!","I escape"
372,LOT4,2025-03-03,12:00:00,true,6,"LEGEND OF THE TOMB","I escape"
373,CLV1,2025-03-03,12:15:00,false,0,"CLUEVIE","I escape"
374,DNR2,2025-03-03,12:15:00,true,6,"DONOR","I escape"
375,GMS3,2025-03-03,12:15:00,true,7,"GAME SHOW Live!","I escape"
376,LOT4,2025-03-03,12:15:00,false,0,"LEGEND OF THE TOMB","I escape"
377,CLV1,2025-03-03,12:30:00,true,3,"CLUEVIE","I escape"
378,DNR2,2025-03-03,12:30:00,true,3,"DONOR","I escape"
379,GMS3,2025-03-03,12:30:00,true,10,"GAME SHOW Live!","I escape"
380,LOT4,2025-03-03,12:30:00,true,3,"LEGEND OF THE TOMB","I escape"
381,CLV1,2025-03-03,12:45:00,false,0,"CLUEVIE","I escape"
382,DNR2,2025-03-03,12:45:00,true,2,"DONOR","I escape"
383,GMS3,2025-03-03,12:45:00,false,0,"GAME SHOW Live!","I escape"
384,LOT4,2025-03-03,12:45:00,true,7,"LEGEND OF THE TOMB","I escape"
385,CLV1,2025-03-03,13:00:00,true,5,"CLUEVIE","I escape"
386,DNR2,2025-03-03,13:00:00,true,7,"DONOR","I escape"
387,GMS3,2025-03-03,13:00:00,false,0,"GAME SHOW Live!","I escape"
388,LOT4,2025-03-03,13:00:00,true,3,"LEGEND OF THE TOMB","I escape"
389,CLV1,2025-03-03,13:15:00,true,6,"CLUEVIE","I escape"
390,DNR2,2025-03-03,13:15:00,true,5,"DONOR","I escape"
391,GMS3,2025-03-03,13:15:00,true,8,"GAME SHOW Live!","I escape"
392,LOT4,2025-03-03,13:15:00,true,6,"LEGEND OF THE TOMB","I escape"
393,CLV1,2025-03-03,13:30:00,false,0,"CLUEVIE","I escape"
394,DNR2,2025-03-03,13:30:00,true,4,"DONOR","I escape"
395,GMS3,2025-03-03,13:30:00,true,1,"GAME SHOW Live!","I escape"
396,LOT4,2025-03-03,13:30:00,true,7,"LEGEND OF THE TOMB","I escape"
397,CLV1,2025-03-03,13:45:00,false,0,"CLUEVIE","I escape"
398,DNR2,2025-03-03,13:45:00,true,7,"DONOR","I escape"
399,GMS3,2025-03-03,13:45:00,false,0,"GAME SHOW Live!","I escape"
400,LOT4,2025-03-03,13:45:00,true,1,"LEGEND OF THE TOMB","I escape"
401,CLV1,2025-03-03,14:00:00,true,6,"CLUEVIE","I escape"
402,DNR2,2025-03-03,14:00:00,true,2,"DONOR","I escape"
403,GMS3,2025-03-03,14:00:00,true,1,"GAME SHOW Live!","I escape"
404,LOT4,2025-03-03,14:00:00,false,0,"LEGEND OF THE TOMB","I escape"
405,CLV1,2025-03-03,14:15:00,false,0,"CLUEVIE","I escape"
406,DNR2,2025-03-03,14:15:00,true,3,"DONOR","I escape"
407,GMS3,2025-03-03,14:15:00,true,8,"GAME SHOW Live!","I escape"
408,LOT4,2025-03-03,14:15:00,true,7,"LEGEND OF THE TOMB","I escape"
409,CLV1,2025-03-03,14:30:00,true,7,"CLUEVIE","I escape"
410,DNR2,2025-03-03,14:30:00,true,2,"DONOR","I escape"
411,GMS3,2025-03-03,14:30:00,true,2,"GAME SHOW Live!","I escape"
412,LOT4,2025-03-03,14:30:00,false,0,"LEGEND OF THE TOMB","I escape"
413,CLV1,2025-03-03,14:45:00,true,8,"CLUEVIE","I escape"
414,DNR2,2025-03-03,14:45:00,false,0,"DONOR","I escape"
415,GMS3,2025-03-03,14:45:00,true,1,"GAME SHOW Live!","I escape"
416,LOT4,2025-03-03,14:45:00,false,0,"LEGEND OF THE TOMB","I escape"
417,CLV1,2025-03-03,15:00:00,true,2,"CLUEVIE","I escape"
418,DNR2,2025-03-03,15:00:00,true,2,"DONOR","I escape"
419,GMS3,2025-03-03,15:00:00,true,5,"GAME SHOW Live!","I escape"
420,LOT4,2025-03-03,15:00:00,false,0,"LEGEND OF THE TOMB","I escape"
421,CLV1,2025-03-03,15:15:00,false,0,"CLUEVIE","I escape"
422,DNR2,2025-03-03,15:15:00,true,5,"DONOR","I escape"
423,GMS3,2025-03-03,15:15:00,true,5,"GAME SHOW Live!","I escape"
424,LOT4,2025-03-03,15:15:00,true,8,"LEGEND OF THE TOMB","I escape"
425,CLV1,2025-03-03,15:30:00,false,0,"CLUEVIE","I escape"
426,DNR2,2025-03-03,15:30:00,false,0,"DONOR","I escape"
427,GMS3,2025-03-03,15:30:00,false,0,"GAME SHOW Live!","I escape"
428,LOT4,2025-03-03,15:30:00,false,0,"LEGEND OF THE TOMB","I escape"
429,CLV1,2025-03-03,15:45:00,true,7,"CLUEVIE","I escape"
430,DNR2,2025-03-03,15:45:00,false,0,"DONOR","I escape"
431,GMS3,2025-03-03,15:45:00,false,0,"GAME SHOW Live!","I escape"
432,LOT4,2025-03-03,15:45:00,false,0,"LEGEND OF THE TOMB","I escape"
433,CLV1,2025-03-03,16:00:00,false,0,"CLUEVIE","I escape"
434,DNR2,2025-03-03,16:00:00,true,8,"DONOR","I escape"
435,GMS3,2025-03-03,16:00:00,true,3,"GAME SHOW Live!","I escape"
436,LOT4,2025-03-03,16:00:00,true,7,"LEGEND OF THE TOMB","I escape"
437,CLV1,2025-03-03,16:15:00,true,2,"CLUEVIE","I escape"
438,DNR2,2025-03-03,16:15:00,true,5,"DONOR","I escape"
439,GMS3,2025-03-03,16:15:00,true,7,"GAME SHOW Live!","I escape"
440,LOT4,2025-03-03,16:15:00,true,4,"LEGEND OF THE TOMB","I escape"
441,CLV1,2025-03-03,16:30:00,true,3,"CLUEVIE","I escape"
442,DNR2,2025-03-03,16:30:00,false,0,"DONOR","I escape"
443,GMS3,2025-03-03,16:30:00,true,10,"GAME SHOW Live!","I escape"
444,LOT4,2025-03-03,16:30:00,true,5,"LEGEND OF THE TOMB","I escape"
445,CLV1,2025-03-03,16:45:00,false,0,"CLUEVIE","I escape"
446,DNR2,2025-03-03,16:45:00,true,3,"DONOR","I escape"
447,GMS3,2025-03-03,16:45:00,true,8,"GAME SHOW Live!","I escape"
448,LOT4,2025-03-03,16:45:00,true,5,"LEGEND OF THE TOMB","I escape"
449,CLV1,2025-03-03,17:00:00,true,4,"CLUEVIE","I escape"
450,DNR2,2025-03-03,17:00:00,true,5,"DONOR","I escape"
451,GMS3,2025-03-03,17:00:00,true,6,"GAME SHOW Live!","I escape"
452,LOT4,2025-03-03,17:00:00,false,0,"LEGEND OF THE TOMB","I escape"
453,CLV1,2025-03-03,17:15:00,true,3,"CLUEVIE","I escape"
454,DNR2,2025-03-03,17:15:00,true,3,"DONOR","I escape"
455,GMS3,2025-03-03,17:15:00,false,0,"GAME SHOW Live!","I escape"
456,LOT4,2025-03-03,17:15:00,true,1,"LEGEND OF THE TOMB","I escape"
457,CLV1,2025-03-03,17:30:00,false,0,"CLUEVIE","I escape"
458,DNR2,2025-03-03,17:30:00,true,3,"DONOR","I escape"
459,GMS3,2025-03-03,17:30:00,true,5,"GAME SHOW Live!","I escape"
460,LOT4,2025-03-03,17:30:00,true,5,"LEGEND OF THE TOMB","I escape"
461,CLV1,2025-03-03,17:45:00,false,0,"CLUEVIE","I escape"
462,DNR2,2025-03-03,17:45:00,true,3,"DONOR","I escape"
463,GMS3,2025-03-03,17:45:00,false,0,"GAME SHOW Live!","I escape"
464,LOT4,2025-03-03,17:45:00,true,2,"LEGEND OF THE TOMB","I escape"
465,CLV1,2025-03-03,18:00:00,true,1,"CLUEVIE","I escape"
466,DNR2,2025-03-03,18:00:00,true,2,"DONOR","I escape"
467,GMS3,2025-03-03,18:00:00,true,9,"GAME SHOW Live!","I escape"
468,LOT4,2025-03-03,18:00:00,true,1,"LEGEND OF THE TOMB","I escape"
469,CLV1,2025-03-03,18:15:00,true,7,"CLUEVIE","I escape"
470,DNR2,2025-03-03,18:15:00,true,1,"DONOR","I escape"
471,GMS3,2025-03-03,18:15:00,false,0,"GAME SHOW Live!","I escape"
472,LOT4,2025-03-03,18:15:00,true,5,"LEGEND OF THE TOMB","I escape"
473,CLV1,2025-03-03,18:30:00,true,5,"CLUEVIE","I escape"
474,DNR2,2025-03-03,18:30:00,false,0,"DONOR","I escape"
475,GMS3,2025-03-03,18:30:00,true,7,"GAME SHOW Live!","I escape"
476,LOT4,2025-03-03,18:30:00,true,6,"LEGEND OF THE TOMB","I escape"
477,CLV1,2025-03-03,18:45:00,true,5,"CLUEVIE","I escape"
478,DNR2,2025-03-03,18:45:00,true,3,"DONOR","I escape"
479,GMS3,2025-03-03,18:45:00,true,3,"GAME SHOW Live!","I escape"
480,LOT4,2025-03-03,18:45:00,true,7,"LEGEND OF THE TOMB","I escape"
481,CLV1,2025-03-03,19:00:00,false,0,"CLUEVIE","I escape"
482,DNR2,2025-03-03,19:00:00,false,0,"DONOR","I escape"
483,GMS3,2025-03-03,19:00:00,false,0,"GAME SHOW Live!","I escape"
484,LOT4,2025-03-03,19:00:00,true,8,"LEGEND OF THE TOMB","I escape"
485,CLV1,2025-03-03,19:15:00,true,6,"CLUEVIE","I escape"
486,DNR2,2025-03-03,19:15:00,true,8,"DONOR","I escape"
487,GMS3,2025-03-03,19:15:00,false,0,"GAME SHOW Live!","I escape"
488,LOT4,2025-03-03,19:15:00,true,2,"LEGEND OF THE TOMB","I escape"
489,CLV1,2025-03-03,19:30:00,true,8,"CLUEVIE","I escape"
490,DNR2,2025-03-03,19:30:00,false,0,"DONOR","I escape"
491,GMS3,2025-03-03,19:30:00,true,10,"GAME SHOW Live!","I escape"
492,LOT4,2025-03-03,19:30:00,false,0,"LEGEND OF THE TOMB","I escape"
493,CLV1,2025-03-03,19:45:00,false,0,"CLUEVIE","I escape"
494,DNR2,2025-03-03,19:45:00,false,0,"DONOR","I escape"
495,GMS3,2025-03-03,19:45:00,true,2,"GAME SHOW Live!","I escape"
496,LOT4,2025-03-03,19:45:00,true,5,"LEGEND OF THE TOMB","I escape"
497,CLV1,2025-03-03,20:00:00,true,5,"CLUEVIE","I escape"
498,DNR2,2025-03-03,20:00:00,false,0,"DONOR","I escape"
499,GMS3,2025-03-03,20:00:00,true,4,"GAME SHOW Live!","I escape"
500,LOT4,2025-03-03,20:00:00,true,4,"LEGEND OF THE TOMB","I escape"
501,CLV1,2025-03-03,20:15:00,false,0,"CLUEVIE","I escape"
502,DNR2,2025-03-03,20:15:00,true,7,"DONOR","I escape"
503,GMS3,2025-03-03,20:15:00,false,0,"GAME SHOW Live!","I escape"
504,LOT4,2025-03-03,20:15:00,true,1,"LEGEND OF THE TOMB","I escape"
505,CLV1,2025-03-03,20:30:00,true,5,"CLUEVIE","I escape"
506,DNR2,2025-03-03,20:30:00,true,2,"DONOR","I escape"
507,GMS3,2025-03-03,20:30:00,false,0,"GAME SHOW Live!","I escape"
508,LOT4,2025-03-03,20:30:00,false,0,"LEGEND OF THE TOMB","I escape"
509,CLV1,2025-03-03,20:45:00,true,8,"CLUEVIE","I escape"
510,DNR2,2025-03-03,20:45:00,true,1,"DONOR","I escape"
511,GMS3,2025-03-03,20:45:00,false,0,"GAME SHOW Live!","I escape"
512,LOT4,2025-03-03,20:45:00,false,0,"LEGEND OF THE TOMB","I escape"
513,CLV1,2025-03-03,21:00:00,true,7,"CLUEVIE","I escape"
514,DNR2,2025-03-03,21:00:00,true,1,"DONOR","I escape"
515,GMS3,2025-03-03,21:00:00,true,10,"GAME SHOW Live!","I escape"
516,LOT4,2025-03-03,21:00:00,true,7,"LEGEND OF THE TOMB","I escape"
517,CLV1,2025-03-03,21:15:00,false,0,"CLUEVIE","I escape"
518,DNR2,2025-03-03,21:15:00,true,8,"DONOR","I escape"
519,GMS3,2025-03-03,21:15:00,false,0,"GAME SHOW Live!","I escape"
520,LOT4,2025-03-03,21:15:00,true,1,"LEGEND OF THE TOMB","I escape"
521,CLV1,2025-03-03,21:30:00,true,8,"CLUEVIE","I escape"
522,DNR2,2025-03-03,21:30:00,false,0,"DONOR","I escape"
523,GMS3,2025-03-03,21:30:00,true,4,"GAME SHOW Live!","I escape"
524,LOT4,2025-03-03,21:30:00,true,6,"LEGEND OF THE TOMB","I escape"
525,CLV1,2025-03-03,21:45:00,true,2,"CLUEVIE","I escape"
526,DNR2,2025-03-03,21:45:00,true,4,"DONOR","I escape"
527,GMS3,2025-03-03,21:45:00,true,2,"GAME SHOW Live!","I escape"
528,LOT4,2025-03-03,21:45:00,true,2,"LEGEND OF THE TOMB","I escape"
529,CLV1,2025-03-04,11:00:00,false,0,"CLUEVIE","I escape"
530,DNR2,2025-03-04,11:00:00,false,0,"DONOR","I escape"
531,GMS3,2025-03-04,11:00:00,true,10,"GAME SHOW Live!","I escape"
532,LOT4,2025-03-04,11:00:00,true,4,"LEGEND OF THE TOMB","I escape"
533,CLV1,2025-03-04,11:15:00,true,7,"CLUEVIE","I escape"
534,DNR2,2025-03-04,11:15:00,true,1,"DONOR","I escape"
535,GMS3,2025-03-04,11:15:00,false,0,"GAME SHOW Live!","I escape"
536,LOT4,2025-03-04,11:15:00,true,3,"LEGEND OF THE TOMB","I escape"
537,CLV1,2025-03-04,11:30:00,true,8,"CLUEVIE","I escape"
538,DNR2,2025-03-04,11:30:00,true,4,"DONOR","I escape"
539,GMS3,2025-03-04,11:30:00,true,7,"GAME SHOW Live!","I escape"
540,LOT4,2025-03-04,11:30:00,true,3,"LEGEND OF THE TOMB","I escape"
541,CLV1,2025-03-04,11:45:00,false,0,"CLUEVIE","I escape"
542,DNR2,2025-03-04,11:45:00,false,0,"DONOR","I escape"
543,GMS3,2025-03-04,11:45:00,true,8,"GAME SHOW Live!","I escape"
544,LOT4,2025-03-04,11:45:00,true,7,"LEGEND OF THE TOMB","I escape"
545,CLV1,2025-03-04,12:00:00,true,7,"CLUEVIE","I escape"
546,DNR2,2025-03-04,12:00:00,false,0,"DONOR","I escape"
547,GMS3,2025-03-04,12:00:00,false,0,"GAME SHOW Live!","I escape"
548,LOT4,2025-03-04,12:00:00,false,0,"LEGEND OF THE TOMB","I escape"
549,CLV1,2025-03-04,12:15:00,true,7,"CLUEVIE","I escape"
550,DNR2,2025-03-04,12:15:00,false,0,"DONOR","I escape"
551,GMS3,2025-03-04,12:15:00,true,3,"GAME SHOW Live!","I escape"
552,LOT4,2025-03-04,12:15:00,true,5,"LEGEND OF THE TOMB","I escape"
553,CLV1,2025-03-04,12:30:00,false,0,"CLUEVIE","I escape"
554,DNR2,2025-03-04,12:30:00,true,4,"DONOR","I escape"
555,GMS3,2025-03-04,12:30:00,true,7,"GAME SHOW Live!","I escape"
556,LOT4,2025-03-04,12:30:00,true,4,"LEGEND OF THE TOMB","I escape"
557,CLV1,2025-03-04,12:45:00,false,0,"CLUEVIE","I escape"
558,DNR2,2025-03-04,12:45:00,false,0,"DONOR","I escape"
559,GMS3,2025-03-04,12:45:00,true,8,"GAME SHOW Live!","I escape"
560,LOT4,2025-03-04,12:45:00,true,6,"LEGEND OF THE TOMB","I escape"
561,CLV1,2025-03-04,13:00:00,true,8,"CLUEVIE","I escape"
562,DNR2,2025-03-04,13:00:00,true,8,"DONOR","I escape"
563,GMS3,2025-03-04,13:00:00,false,0,"GAME SHOW Live!","I escape"
564,LOT4,2025-03-04,13:00:00,false,0,"LEGEND OF THE TOMB","I escape"
565,CLV1,2025-03-04,13:15:00,false,0,"CLUEVIE","I escape"
566,DNR2,2025-03-04,13:15:00,false,0,"DONOR","I escape"
567,GMS3,2025-03-04,13:15:00,true,1,"GAME SHOW Live!","I escape"
568,LOT4,2025-03-04,13:15:00,false,0,"LEGEND OF THE TOMB","I escape"
569,CLV1,2025-03-04,13:30:00,false,0,"CLUEVIE","I escape"
570,DNR2,2025-03-04,13:30:00,true,2,"DONOR","I escape"
571,GMS3,2025-03-04,13:30:00,true,3,"GAME SHOW Live!","I escape"
572,LOT4,2025-03-04,13:30:00,false,0,"LEGEND OF THE TOMB","I escape"
573,CLV1,2025-03-04,13:45:00,false,0,"CLUEVIE","I escape"
574,DNR2,2025-03-04,13:45:00,true,2,"DONOR","I escape"
575,GMS3,2025-03-04,13:45:00,true,9,"GAME SHOW Live!","I escape"
576,LOT4,2025-03-04,13:45:00,true,4,"LEGEND OF THE TOMB","I escape"
577,CLV1,2025-03-04,14:00:00,true,8,"CLUEVIE","I escape"
578,DNR2,2025-03-04,14:00:00,true,2,"DONOR","I escape"
579,GMS3,2025-03-04,14:00:00,true,5,"GAME SHOW Live!","I escape"
580,LOT4,2025-03-04,14:00:00,true,6,"LEGEND OF THE TOMB","I escape"
581,CLV1,2025-03-04,14:15:00,false,0,"CLUEVIE","I escape"
582,DNR2,2025-03-04,14:15:00,false,0,"DONOR","I escape"
583,GMS3,2025-03-04,14:15:00,false,0,"GAME SHOW Live!","I escape"
584,LOT4,2025-03-04,14:15:00,true,3,"LEGEND OF THE TOMB","I escape"
585,CLV1,2025-03-04,14:30:00,false,0,"CLUEVIE","I escape"
586,DNR2,2025-03-04,14:30:00,true,8,"DONOR","I escape"
587,GMS3,2025-03-04,14:30:00,true,7,"GAME SHOW Live!","I escape"
588,LOT4,2025-03-04,14:30:00,true,5,"LEGEND OF THE TOMB","I escape"
589,CLV1,2025-03-04,14:45:00,true,5,"CLUEVIE","I escape"
590,DNR2,2025-03-04,14:45:00,false,0,"DONOR","I escape"
591,GMS3,2025-03-04,14:45:00,true,5,"GAME SHOW Live!","I escape"
592,LOT4,2025-03-04,14:45:00,true,6,"LEGEND OF THE TOMB","I escape"
593,CLV1,2025-03-04,15:00:00,false,0,"CLUEVIE","I escape"
594,DNR2,2025-03-04,15:00:00,true,2,"DONOR","I escape"
595,GMS3,2025-03-04,15:00:00,true,3,"GAME SHOW Live!","I escape"
596,LOT4,2025-03-04,15:00:00,false,0,"LEGEND OF THE TOMB","I escape"
597,CLV1,2025-03-04,15:15:00,false,0,"CLUEVIE","I escape"
598,DNR2,2025-03-04,15:15:00,true,4,"DONOR","I escape"
599,GMS3,2025-03-04,15:15:00,true,10,"GAME SHOW Live!","I escape"
600,LOT4,2025-03-04,15:15:00,true,2,"LEGEND OF THE TOMB","I escape"
601,CLV1,2025-03-04,15:30:00,true,2,"CLUEVIE","I escape"
602,DNR2,2025-03-04,15:30:00,true,2,"DONOR","I escape"
603,GMS3,2025-03-04,15:30:00,true,1,"GAME SHOW Live!","I escape"
604,LOT4,2025-03-04,15:30:00,true,4,"LEGEND OF THE TOMB","I escape"
605,CLV1,2025-03-04,15:45:00,true,6,"CLUEVIE","I escape"
606,DNR2,2025-03-04,15:45:00,true,4,"DONOR","I escape"
607,GMS3,2025-03-04,15:45:00,false,0,"GAME SHOW Live!","I escape"
608,LOT4,2025-03-04,15:45:00,true,5,"LEGEND OF THE TOMB","I escape"
609,CLV1,2025-03-04,16:00:00,false,0,"CLUEVIE","I escape"
610,DNR2,2025-03-04,16:00:00,true,6,"DONOR","I escape"
611,GMS3,2025-03-04,16:00:00,false,0,"GAME SHOW Live!","I escape"
612,LOT4,2025-03-04,16:00:00,true,2,"LEGEND OF THE TOMB","I escape"
613,CLV1,2025-03-04,16:15:00,true,5,"CLUEVIE","I escape"
614,DNR2,2025-03-04,16:15:00,true,5,"DONOR","I escape"
615,GMS3,2025-03-04,16:15:00,false,0,"GAME SHOW Live!","I escape"
616,LOT4,2025-03-04,16:15:00,true,5,"LEGEND OF THE TOMB","I escape"
617,CLV1,2025-03-04,16:30:00,false,0,"CLUEVIE","I escape"
618,DNR2,2025-03-04,16:30:00,false,0,"DONOR","I escape"
619,GMS3,2025-03-04,16:30:00,false,0,"GAME SHOW Live!","I escape"
620,LOT4,2025-03-04,16:30:00,false,0,"LEGEND OF THE TOMB","I escape"
621,CLV1,2025-03-04,16:45:00,false,0,"CLUEVIE","I escape"
622,DNR2,2025-03-04,16:45:00,true,3,"DONOR","I escape"
623,GMS3,2025-03-04,16:45:00,true,7,"GAME SHOW Live!","I escape"
624,LOT4,2025-03-04,16:45:00,true,7,"LEGEND OF THE TOMB","I escape"
625,CLV1,2025-03-04,17:00:00,false,0,"CLUEVIE","I escape"
626,DNR2,2025-03-04,17:00:00,false,0,"DONOR","I escape"
627,GMS3,2025-03-04,17:00:00,false,0,"GAME SHOW Live!","I escape"
628,LOT4,2025-03-04,17:00:00,false,0,"LEGEND OF THE TOMB","I escape"
629,CLV1,2025-03-04,17:15:00,false,0,"CLUEVIE","I escape"
630,DNR2,2025-03-04,17:15:00,false,0,"DONOR","I escape"
631,GMS3,2025-03-04,17:15:00,false,0,"GAME SHOW Live!","I escape"
632,LOT4,2025-03-04,17:15:00,false,0,"LEGEND OF THE TOMB","I escape"
633,CLV1,2025-03-04,17:30:00,true,5,"CLUEVIE","I escape"
634,DNR2,2025-03-04,17:30:00,false,0,"DONOR","I escape"
635,GMS3,2025-03-04,17:30:00,true,1,"GAME SHOW Live!","I escape"
636,LOT4,2025-03-04,17:30:00,false,0,"LEGEND OF THE TOMB","I escape"
637,CLV1,2025-03-04,17:45:00,false,0,"CLUEVIE","I escape"
638,DNR2,2025-03-04,17:45:00,false,0,"DONOR","I escape"
639,GMS3,2025-03-04,17:45:00,true,1,"GAME SHOW Live!","I escape"
640,LOT4,2025-03-04,17:45:00,true,5,"LEGEND OF THE TOMB","I escape"
641,CLV1,2025-03-04,18:00:00,true,7,"CLUEVIE","I escape"
642,DNR2,2025-03-04,18:00:00,true,3,"DONOR","I escape"
643,GMS3,2025-03-04,18:00:00,true,7,"GAME SHOW Live!","I escape"
644,LOT4,2025-03-04,18:00:00,true,6,"LEGEND OF THE TOMB","I escape"
645,CLV1,2025-03-04,18:15:00,true,5,"CLUEVIE","I escape"
646,DNR2,2025-03-04,18:15:00,false,0,"DONOR","I escape"
647,GMS3,2025-03-04,18:15:00,false,0,"GAME SHOW Live!","I escape"
648,LOT4,2025-03-04,18:15:00,true,8,"LEGEND OF THE TOMB","I escape"
649,CLV1,2025-03-04,18:30:00,true,3,"CLUEVIE","I escape"
650,DNR2,2025-03-04,18:30:00,false,0,"DONOR","I escape"
651,GMS3,2025-03-04,18:30:00,false,0,"GAME SHOW Live!","I escape"
652,LOT4,2025-03-04,18:30:00,false,0,"LEGEND OF THE TOMB","I escape"
653,CLV1,2025-03-04,18:45:00,false,0,"CLUEVIE","I escape"
654,DNR2,2025-03-04,18:45:00,false,0,"DONOR","I escape"
655,GMS3,2025-03-04,18:45:00,true,5,"GAME SHOW Live!","I escape"
656,LOT4,2025-03-04,18:45:00,true,1,"LEGEND OF THE TOMB","I escape"
657,CLV1,2025-03-04,19:00:00,true,5,"CLUEVIE","I escape"
658,DNR2,2025-03-04,19:00:00,true,4,"DONOR","I escape"
659,GMS3,2025-03-04,19:00:00,false,0,"GAME SHOW Live!","I escape"
660,LOT4,2025-03-04,19:00:00,false,0,"LEGEND OF THE TOMB","I escape"
661,CLV1,2025-03-04,19:15:00,false,0,"CLUEVIE","I escape"
662,DNR2,2025-03-04,19:15:00,true,4,"DONOR","I escape"
663,GMS3,2025-03-04,19:15:00,true,7,"GAME SHOW Live!","I escape"
664,LOT4,2025-03-04,19:15:00,true,7,"LEGEND OF THE TOMB","I escape"
665,CLV1,2025-03-04,19:30:00,true,3,"CLUEVIE","I escape"
666,DNR2,2025-03-04,19:30:00,false,0,"DONOR","I escape"
667,GMS3,2025-03-04,19:30:00,false,0,"GAME SHOW Live!","I escape"
668,LOT4,2025-03-04,19:30:00,true,7,"LEGEND OF THE TOMB","I escape"
669,CLV1,2025-03-04,19:45:00,false,0,"CLUEVIE","I escape"
670,DNR2,2025-03-04,19:45:00,true,4,"DONOR","I escape"
671,GMS3,2025-03-04,19:45:00,false,0,"GAME SHOW Live!","I escape"
672,LOT4,2025-03-04,19:45:00,false,0,"LEGEND OF THE TOMB","I escape"
673,CLV1,2025-03-04,20:00:00,true,1,"CLUEVIE","I escape"
674,DNR2,2025-03-04,20:00:00,false,0,"DONOR","I escape"
675,GMS3,2025-03-04,20:00:00,false,0,"GAME SHOW Live!","I escape"
676,LOT4,2025-03-04,20:00:00,false,0,"LEGEND OF THE TOMB","I escape"
677,CLV1,2025-03-04,20:15:00,true,2,"CLUEVIE","I escape"
678,DNR2,2025-03-04,20:15:00,false,0,"DONOR","I escape"
679,GMS3,2025-03-04,20:15:00,false,0,"GAME SHOW Live!","I escape"
680,LOT4,2025-03-04,20:15:00,true,6,"LEGEND OF THE TOMB","I escape"
681,CLV1,2025-03-04,20:30:00,false,0,"CLUEVIE","I escape"
682,DNR2,2025-03-04,20:30:00,true,6,"DONOR","I escape"
683,GMS3,2025-03-04,20:30:00,false,0,"GAME SHOW Live!","I escape"
684,LOT4,2025-03-04,20:30:00,false,0,"LEGEND OF THE TOMB","I escape"
685,CLV1,2025-03-04,20:45:00,false,0,"CLUEVIE","I escape"
686,DNR2,2025-03-04,20:45:00,false,0,"DONOR","I escape"
687,GMS3,2025-03-04,20:45:00,false,0,"GAME SHOW Live!","I escape"
688,LOT4,2025-03-04,20:45:00,true,2,"LEGEND OF THE TOMB","I escape"
689,CLV1,2025-03-04,21:00:00,false,0,"CLUEVIE","I escape"
690,DNR2,2025-03-04,21:00:00,true,7,"DONOR","I escape"
691,GMS3,2025-03-04,21:00:00,true,9,"GAME SHOW Live!","I escape"
692,LOT4,2025-03-04,21:00:00,true,1,"LEGEND OF THE TOMB","I escape"
693,CLV1,2025-03-04,21:15:00,true,2,"CLUEVIE","I escape"
694,DNR2,2025-03-04,21:15:00,true,4,"DONOR","I escape"
695,GMS3,2025-03-04,21:15:00,true,5,"GAME SHOW Live!","I escape"
696,LOT4,2025-03-04,21:15:00,true,5,"LEGEND OF THE TOMB","I escape"
697,CLV1,2025-03-04,21:30:00,false,0,"CLUEVIE","I escape"
698,DNR2,2025-03-04,21:30:00,true,5,"DONOR","I escape"
699,GMS3,2025-03-04,21:30:00,false,0,"GAME SHOW Live!","I escape"
700,LOT4,2025-03-04,21:30:00,false,0,"LEGEND OF THE TOMB","I escape"
701,CLV1,2025-03-04,21:45:00,false,0,"CLUEVIE","I escape"
702,DNR2,2025-03-04,21:45:00,true,4,"DONOR","I escape"
703,GMS3,2025-03-04,21:45:00,true,9,"GAME SHOW Live!","I escape"
704,LOT4,2025-03-04,21:45:00,true,3,"LEGEND OF THE TOMB","I escape"
705,CLV1,2025-03-05,11:00:00,true,8,"CLUEVIE","I escape"
